Code,PMG,Register,Scrape
NW3815,1,1,0
NW3816,1,1,0
NW3817,1,1,0
NW3818,1,1,0
NW3819,0,1,0
NW382,1,0,0
NW3820,1,1,0
NW3821,1,1,0
NW3822,0,1,0
NW3823,0,1,0
NW3824,1,1,0
NW3825,1,1,0
NW3826,1,1,0
NW3827,0,1,0
NW3828,1,1,0
NW3829,1,1,0
NW383,1,1,1
NW3830,0,1,0
NW3831,1,1,0
NW3832,1,1,0
NW3833,0,1,0
NW3834,1,1,0
NW3835,1,1,0
NW3836,1,1,0
NW3837,1,1,0
NW3838,1,1,0
NW3839,1,0,0
NW384,1,1,0
NW3840,1,1,0
NW3841,1,1,0
NW3842,1,1,0
NW3843,1,1,0
NW3844,1,1,0
NW3845,1,1,0
NW3846,1,1,0
NW3847,1,1,0
NW3848,0,1,0
NW3849,1,1,0
NW385,1,1,0
NW3850,1,1,0
NW3851,1,1,0
NW3852,1,1,0
NW3853,1,1,0
NW3854,1,1,0
NW3855,1,1,0
NW3856,1,1,0
NW3857,1,1,0
NW3858,1,1,0
NW3859,1,1,0
NW386,1,1,1
NW3860,1,1,0
NW3861,1,1,0
NW3862,1,1,0
NW3863,1,1,0
NW3864,1,1,0
NW3865,1,1,0
NW3866,1,1,0
NW3867,0,1,0
NW3868,1,1,0
NW3869,1,1,0
NW387,1,1,1
NW3870,1,1,0
NW3871,1,1,0
NW3872,1,0,0
NW3873,1,1,0
NW3874,1,1,0
NW3875,1,1,0
NW3876,1,1,0
NW3877,1,1,0
NW3878,1,1,0
NW3879,1,1,0
NW388,1,1,1
NW3880,1,1,0
NW3881,1,1,0
NW3882,1,1,0
NW3883,1,1,0
NW3884,1,1,0
NW3885,0,1,0
NW3886,1,1,0
NW3887,1,1,0
NW3888,1,1,0
NW3889,1,1,0
NW389,1,1,0
NW3890,1,1,0
NW3891,1,1,0
NW3892,1,1,0
NW3893,1,1,0
NW3894,1,1,0
NW3895,1,1,0
NW3896,1,1,0
NW3897,1,1,0
NW3898,1,1,0
NW3899,1,1,0
NW39,1,1,1
NW390,1,0,0
NW3900,1,1,0
NW3901,1,1,0
NW3902,1,1,0
NW3903,1,1,0
NW3904,1,1,0
NW3905,1,1,0
NW3906,1,1,0
NW3907,1,1,0
NW3908,1,1,0
NW3909,0,1,0
NW391,1,1,0
NW3910,0,1,0
NW3911,1,1,0
NW3912,1,1,0
NW3913,1,1,0
NW3914,1,1,0
NW3915,1,1,0
NW3916,1,1,0
NW3918,1,1,0
NW3919,0,1,0
NW392,1,1,1
NW3920,0,1,0
NW3921,1,1,0
NW3922,1,1,0
NW3923,1,1,0
NW3924,1,1,0
NW3925,1,1,0
NW3926,1,1,0
NW3927,1,1,0
NW3928,1,1,0
NW3929,1,1,0
NW393,1,1,0
NW3930,0,1,0
NW3931,1,1,0
NW3932,1,1,0
NW3933,1,1,0
NW3934,1,1,0
NW3935,1,1,0
NW3936,0,1,0
NW3937,1,1,0
NW3938,1,1,0
NW3939,1,1,0
NW394,1,1,0
NW3940,1,1,0
NW3941,1,1,0
NW3942,1,1,0
NW3943,0,1,0
NW3944,1,1,0
NW3945,1,1,0
NW3946,1,1,0
NW3947,1,1,0
NW3948,1,1,0
NW3949,1,1,0
NW395,1,1,0
NW3950,1,1,0
NW3951,0,1,0
NW3952,1,1,0
NW3953,1,1,0
NW3954,1,1,0
NW3955,1,1,0
NW3956,1,1,0
NW3957,1,1,0
NW3958,0,1,0
NW3959,0,1,0
NW396,1,1,0
NW3960,1,1,0
NW3961,1,1,0
NW3962,1,1,0
NW3963,1,1,0
NW3964,0,1,0
NW3965,0,1,0
NW3966,1,1,0
NW3967,1,1,0
NW3968,1,1,0
NW3969,1,1,0
NW397,1,1,1
NW3970,1,1,0
NW3971,1,1,0
NW3972,1,1,0
NW3973,1,1,0
NW3974,1,1,0
NW3975,1,1,0
NW3976,1,1,0
NW3977,1,1,0
NW3978,1,1,0
NW3979,0,1,0
NW398,1,1,1
NW3980,1,1,0
NW3981,1,1,0
NW3982,1,1,0
NW3983,0,1,0
NW3984,1,1,0
NW3985,1,1,0
NW3986,1,1,0
NW3987,1,1,0
NW3988,0,1,0
NW3989,0,1,0
NW399,1,1,1
NW3990,1,1,0
NW3991,1,1,0
NW3992,1,1,0
NW3993,0,1,0
NW3994,1,0,0
NW3995,0,1,0
NW3996,1,1,0
NW3997,0,1,0
NW3998,0,1,0
NW3999,0,1,0
NW4,0,1,0
NW40,1,1,1
NW400,1,1,0
NW4000,0,1,0
NW4001,1,1,0
NW4002,0,1,0
NW4003,1,1,0
NW4004,1,0,0
NW4005,1,0,0
NW4006,1,1,0
NW4007,0,1,0
NW4008,1,1,0
NW4009,0,1,0
NW401,1,1,0
NW4010,1,1,0
NW4011,1,1,0
NW4012,0,1,0
NW4013,1,0,0
NW4014,1,0,0
NW4015,1,1,0
NW4016,1,1,0
NW4017,1,0,0
NW4018,1,1,0
NW4019,1,0,0
NW402,1,1,1
NW4020,0,1,0
NW4021,1,1,0
NW4022,1,1,0
NW4023,1,1,0
NW4024,1,1,0
NW4025,0,1,0
NW4026,1,1,0
NW4027,1,1,0
NW4028,1,1,0
NW4029,1,1,0
NW403,1,1,0
NW4030,0,1,0
NW4031,1,1,0
NW4032,1,1,0
NW4033,1,1,0
NW4034,0,1,0
NW4035,0,1,0
NW4036,1,1,0
NW4037,1,1,0
NW4038,1,1,0
NW4039,1,1,0
NW404,1,1,1
NW4040,0,1,0
NW4041,0,1,0
NW4042,1,1,0
NW4043,1,1,0
NW4044,1,1,0
NW4045,1,1,0
NW4046,0,1,0
NW4047,0,1,0
NW4048,1,1,0
NW4049,0,1,0
NW405,1,1,1
NW4050,0,1,0
NW4051,1,1,0
NW4052,1,1,0
NW4053,1,1,0
NW4054,1,1,0
NW4055,1,1,0
NW4056,1,1,0
NW4057,1,1,0
NW4058,1,1,0
NW4059,1,1,0
NW406,1,1,0
NW4060,0,1,0
NW4061,1,1,0
NW4062,1,1,0
NW4063,1,1,0
NW4064,1,0,0
NW4065,1,1,0
NW4066,1,1,0
NW4067,1,1,0
NW4068,1,1,0
NW4069,1,1,0
NW407,1,1,0
NW4070,1,1,0
NW4071,1,1,0
NW4072,1,1,0
NW4073,1,1,0
NW4074,1,1,0
NW4075,0,1,0
NW4076,0,1,0
NW4077,1,1,0
NW4078,0,1,0
NW4079,0,1,0
NW408,1,1,0
NW4080,1,1,0
NW4081,0,1,0
NW4082,1,1,0
NW4083,1,1,0
NW4084,1,1,0
NW4085,1,1,0
NW4086,1,1,0
NW4087,1,1,0
NW4088,1,1,0
NW4089,1,1,0
NW409,1,1,0
NW4090,1,1,0
NW4091,1,1,0
NW4092,0,1,0
NW4093,1,1,0
NW4094,1,1,0
NW4095,1,1,0
NW4096,1,1,0
NW4097,1,1,0
NW4098,1,1,0
NW4099,0,1,0
NW41,1,1,0
NW410,0,1,1
NW4100,0,1,0
NW4101,1,1,0
NW4102,1,1,0
NW4103,1,1,0
NW4104,1,1,0
NW4105,1,1,0
NW4106,0,1,0
NW4107,1,1,0
NW4108,1,1,0
NW4109,1,1,0
NW411,1,0,1
NW4110,1,1,0
NW4111,1,1,0
NW4112,1,1,0
NW4114,1,1,0
NW4115,1,1,0
NW4116,1,1,0
NW4117,1,1,0
NW4118,0,1,0
NW4119,1,1,0
NW412,1,1,0
NW4120,1,1,0
NW4121,1,1,0
NW4122,1,1,0
NW4123,1,1,0
NW4124,1,1,0
NW4125,1,1,0
NW4126,1,1,0
NW4127,1,1,0
NW4128,1,1,0
NW4129,1,1,0
NW413,1,1,0
NW4130,1,1,0
NW4131,1,1,0
NW4132,1,1,0
NW4133,1,1,0
NW4134,1,1,0
NW4135,1,1,0
NW4136,0,1,0
NW4137,0,1,0
NW4138,1,1,0
NW4139,1,1,0
NW414,1,1,0
NW4140,1,1,0
NW4141,1,1,0
NW4142,1,1,0
NW4143,0,1,0
NW4144,1,1,0
NW4145,1,1,0
NW4146,1,0,0
NW4147,1,1,0
NW4148,1,1,0
NW4149,1,1,0
NW415,1,1,0
NW4150,0,1,0
NW4151,1,1,0
NW4152,1,1,0
NW4153,1,1,0
NW4154,1,1,0
NW4155,0,1,0
NW4156,1,1,0
NW4157,1,1,0
NW4158,1,1,0
NW4159,1,1,0
NW416,1,1,0
NW4160,1,1,0
NW4161,1,1,0
NW4162,1,1,0
NW4163,1,1,0
NW4164,1,1,0
NW4165,1,1,0
NW4166,1,1,0
NW4167,1,1,0
NW4168,0,1,0
NW4169,1,1,0
NW417,1,1,1
NW4170,0,1,0
NW4171,1,1,0
NW4172,1,1,0
NW4173,0,1,0
NW4174,1,1,0
NW4175,1,1,0
NW4176,1,1,0
NW4177,1,0,0
NW4178,1,1,0
NW4179,1,1,0
NW418,1,1,0
NW4180,0,1,0
NW4181,1,1,0
NW4182,1,1,0
NW4183,1,1,0
NW4184,1,1,0
NW4185,1,1,0
NW4186,1,1,0
NW4187,1,1,0
NW4188,1,1,0
NW4189,1,1,0
NW419,1,1,1
NW4190,1,1,0
NW4191,1,1,0
NW4192,1,1,0
NW4193,1,1,0
NW4194,1,1,0
NW4196,1,0,0
NW4197,1,0,0
NW4198,1,1,0
NW4199,0,1,0
NW42,1,1,1
NW420,1,0,0
NW4200,1,1,0
NW4201,1,0,0
NW4202,1,0,0
NW4203,1,0,0
NW4204,1,0,0
NW4205,1,0,0
NW4206,1,1,0
NW4207,1,1,0
NW4208,1,1,0
NW4209,1,1,0
NW421,1,1,0
NW4210,0,1,0
NW4211,1,1,0
NW4212,1,1,0
NW4213,1,1,0
NW4214,1,1,0
NW4215,0,1,0
NW4216,1,0,0
NW4217,1,0,0
NW4218,1,0,0
NW4219,1,0,0
NW422,1,0,1
NW4220,1,1,0
NW4221,1,0,0
NW4222,1,0,0
NW4223,1,1,0
NW4224,1,0,0
NW4225,1,0,0
NW4226,1,0,0
NW4227,1,1,0
NW4228,1,0,0
NW4229,1,0,0
NW423,1,1,0
NW4230,1,1,0
NW4231,1,1,0
NW4232,1,1,0
NW4233,1,1,0
NW4234,1,1,0
NW4235,1,1,0
NW4236,1,0,0
NW4237,1,1,0
NW4238,1,1,0
NW4239,1,1,0
NW424,1,1,1
NW4240,0,1,0
NW4241,1,1,0
NW4242,1,0,0
NW4243,1,1,0
NW4244,1,1,0
NW4245,1,1,0
NW4246,1,1,0
NW4247,1,1,0
NW4248,1,0,0
NW4249,1,1,0
NW425,1,1,0
NW4250,1,1,0
NW4251,1,1,0
NW4252,1,0,0
NW4253,1,1,0
NW4254,1,0,0
NW4255,1,1,0
NW4256,1,1,0
NW4257,1,0,0
NW4258,1,1,0
NW4259,1,0,0
NW426,1,0,1
NW4260,1,1,0
NW4261,1,0,0
NW4262,1,0,0
NW4263,1,0,0
NW4264,1,0,0
NW4265,1,0,0
NW4267,1,0,0
NW4268,0,1,0
NW427,1,1,1
NW4270,1,0,0
NW4271,1,0,0
NW4272,1,1,0
NW4273,1,1,0
NW4274,1,1,0
NW4275,1,1,0
NW4276,1,1,0
NW4277,1,1,0
NW4278,1,1,0
NW4279,1,1,0
NW428,1,1,1
NW4280,1,1,0
NW4281,1,1,0
NW4282,1,1,0
NW4283,1,1,0
NW4284,1,1,0
NW4285,1,1,0
NW4287,1,1,0
NW4288,1,0,0
NW429,1,1,1
NW4291,1,0,0
NW4293,1,1,0
NW4294,1,1,0
NW4295,1,0,0
NW4296,1,1,0
NW4297,1,1,0
NW4298,1,1,0
NW4299,0,1,0
NW43,1,1,1
NW430,1,1,1
NW4300,0,1,0
NW4301,1,1,0
NW4302,1,1,0
NW4303,1,1,0
NW4304,1,1,0
NW4305,1,1,0
NW4306,0,1,0
NW4307,1,1,0
NW4308,1,1,0
NW4309,1,1,0
NW431,1,1,1
NW4310,0,1,0
NW4311,1,1,0
NW4312,1,1,0
NW4313,1,1,0
NW4314,1,1,0
NW4315,1,0,0
NW4316,1,1,0
NW4317,1,1,0
NW4318,1,1,0
NW4319,1,1,0
NW432,1,1,1
NW4320,1,1,0
NW4321,1,1,0
NW4322,1,1,0
NW4323,1,1,0
NW4324,1,1,0
NW4325,1,1,0
NW4326,1,1,0
NW4327,1,1,0
NW4328,1,1,0
NW4329,1,1,0
NW433,1,1,1
NW4330,1,1,0
NW4331,0,1,0
NW4332,0,1,0
NW4333,0,1,0
NW4334,0,1,0
NW4335,0,1,0
NW4336,1,1,0
NW4337,1,1,0
NW4338,1,1,0
NW4339,1,1,0
NW434,1,1,0
NW4340,1,1,0
NW4341,1,1,0
NW4342,1,1,0
NW4343,1,1,0
NW4344,1,1,0
NW4345,1,1,0
NW4346,1,1,0
NW4347,1,1,0
NW4348,1,1,0
NW4349,1,1,0
NW435,1,1,0
NW4350,1,1,0
NW4351,0,1,0
NW4352,1,1,0
NW4353,1,1,0
NW4354,1,1,0
NW4355,1,1,0
NW4356,1,1,0
NW4357,0,1,0
NW4358,1,1,0
NW4359,1,1,0
NW436,1,1,1
NW4360,1,1,0
NW4361,1,1,0
NW4362,1,1,0
NW4363,1,1,0
NW4364,1,1,0
NW4365,1,1,0
NW4366,1,1,0
NW4367,1,1,0
NW4368,1,1,0
NW4369,1,1,0
NW437,1,1,0
NW4370,1,1,0
NW4371,1,1,0
NW4372,1,1,0
NW4373,1,1,0
NW4374,1,1,0
NW4375,1,1,0
NW4377,1,1,0
NW4378,1,1,0
NW4379,1,1,0
NW438,1,1,1
NW4380,1,1,0
NW4381,1,1,0
NW4382,1,1,0
NW4383,1,1,0
NW4384,1,1,0
NW4385,1,1,0
NW4386,1,1,0
NW4387,1,1,0
NW4388,1,1,0
NW4389,1,1,0
NW439,1,1,1
NW4390,1,1,0
NW4391,1,1,0
NW4392,1,1,0
NW4393,1,0,0
NW4394,1,1,0
NW4395,0,1,0
NW4396,1,1,0
NW4397,1,1,0
NW4398,1,1,0
NW4399,1,1,0
NW44,1,1,0
NW440,1,1,1
NW4400,1,1,0
NW4401,1,1,0
NW4402,1,1,0
NW4403,1,1,0
NW4404,1,1,0
NW4405,1,1,0
NW4406,1,1,0
NW4407,1,1,0
NW4408,1,1,0
NW4409,1,1,0
NW441,1,1,0
NW4410,1,1,0
NW4411,1,1,0
NW4412,1,1,0
NW4413,1,1,0
NW4414,1,1,0
NW4415,1,1,0
NW4416,1,1,0
NW4417,1,1,0
NW4418,1,1,0
NW4419,1,0,0
NW442,1,1,1
NW4420,1,1,0
NW4421,1,1,0
NW4422,1,1,0
NW4423,1,1,0
NW4424,0,1,0
NW4425,1,1,0
NW4426,1,1,0
NW4427,1,1,0
NW4428,1,1,0
NW4429,1,1,0
NW443,1,1,1
NW4430,1,1,0
NW4431,1,1,0
NW4432,1,1,0
NW4433,1,0,0
NW4434,1,1,0
NW4435,1,1,0
NW4436,1,1,0
NW4437,1,1,0
NW4438,1,1,0
NW4439,1,1,0
NW444,1,1,0
NW4440,1,1,0
NW4441,1,1,0
NW4442,1,1,0
NW4443,1,1,0
NW4444,1,1,0
NW4445,1,1,0
NW4446,1,1,0
NW4447,1,1,0
NW4448,1,1,0
NW4449,1,1,0
NW445,1,1,0
NW4450,1,1,0
NW4451,1,1,0
NW4452,1,1,0
NW4453,1,1,0
NW4454,1,1,0
NW4455,1,1,0
NW4456,1,1,0
NW4457,1,1,0
NW4458,1,1,0
NW4459,1,1,0
NW446,1,1,0
NW4460,1,1,0
NW4461,1,1,0
NW4462,1,1,0
NW4463,1,1,0
NW4464,1,1,0
NW4465,1,1,0
NW4466,1,1,0
NW4467,1,1,0
NW4468,1,1,0
NW4469,1,1,0
NW447,1,1,1
NW4470,1,1,0
NW4471,1,1,0
NW4472,1,1,0
NW4473,1,1,0
NW4474,1,1,0
NW4475,1,1,0
NW4476,1,1,0
NW4477,1,1,0
NW4478,1,1,0
NW4479,1,1,0
NW448,0,1,1
NW4480,1,1,0
NW4481,1,1,0
NW4482,1,1,0
NW4483,0,1,0
NW4484,1,1,0
NW4485,1,1,0
NW4486,1,1,0
NW4487,1,1,0
NW4488,1,1,0
NW4489,1,1,0
NW449,1,1,0
NW4490,1,1,0
NW4491,1,1,0
NW4492,1,1,0
NW4493,1,1,0
NW4494,1,1,0
NW4495,1,1,0
NW4496,1,1,0
NW4497,0,1,0
NW4498,0,1,0
NW4499,0,1,0
NW45,1,1,0
NW450,1,1,1
NW4500,1,1,0
NW4501,1,1,0
NW4502,1,1,0
NW4503,1,1,0
NW4504,1,1,0
NW4505,0,1,0
NW4506,1,1,0
NW4507,1,1,0
NW4508,1,1,0
NW4509,1,1,0
NW451,1,1,0
NW4510,1,1,0
NW4511,1,1,0
NW4512,1,1,0
NW4513,1,1,0
NW4514,1,1,0
NW4515,1,1,0
NW4516,1,1,0
NW4517,1,1,0
NW4518,1,1,0
NW4519,1,1,0
NW452,1,1,0
NW4520,1,1,0
NW4521,1,1,0
NW4522,1,1,0
NW4523,1,1,0
NW4524,1,1,0
NW4525,1,1,0
NW4526,1,1,0
NW4527,1,1,0
NW4528,1,1,0
NW4529,1,1,0
NW453,1,1,1
NW4530,0,1,0
NW4531,1,1,0
NW4532,1,1,0
NW4533,1,1,0
NW4534,1,1,0
NW4535,1,1,0
NW4536,1,1,0
NW4537,1,1,0
NW4538,0,1,0
NW4539,1,1,0
NW454,1,1,1
NW4540,1,1,0
NW4541,1,1,0
NW4542,1,1,0
NW4543,1,1,0
NW4544,0,1,0
NW4545,1,1,0
NW4546,1,1,0
NW4547,1,1,0
NW4548,1,1,0
NW4549,1,1,0
NW455,1,1,1
NW4550,1,1,0
NW4551,1,1,0
NW4552,1,1,0
NW4553,0,1,0
NW4554,0,1,0
NW4555,1,1,0
NW4556,1,1,0
NW4557,1,1,0
NW4558,1,1,0
NW4559,1,1,0
NW456,1,1,1
NW4560,1,1,0
NW4561,1,1,0
NW4562,1,1,0
NW4563,1,1,0
NW4564,1,1,0
NW4565,1,0,0
NW4566,1,1,0
NW4567,1,1,0
NW4568,1,1,0
NW4569,1,1,0
NW457,1,1,1
NW4570,1,1,0
NW4571,1,1,0
NW4572,1,1,0
NW4573,1,1,0
NW4574,1,1,0
NW4575,1,1,0
NW4576,1,1,0
NW4577,1,1,0
NW4578,1,1,0
NW4579,1,1,0
NW458,1,1,1
NW4580,1,1,0
NW4581,1,1,0
NW4582,1,1,0
NW4583,1,1,0
NW4584,1,1,0
NW4585,1,1,0
NW4586,1,1,0
NW4587,1,1,0
NW4588,0,1,0
NW4589,1,1,0
NW459,1,1,0
NW4590,1,1,0
NW4591,1,1,0
NW4592,1,1,0
NW4593,1,1,0
NW4594,1,1,0
NW4595,1,1,0
NW4596,1,1,0
NW4597,1,1,0
NW4598,1,1,0
NW4599,1,1,0
NW46,1,1,0
NW460,1,1,1
NW4600,1,1,0
NW4601,1,1,0
NW4602,1,1,0
NW4603,1,1,0
NW4604,1,1,0
NW4605,1,1,0
NW4606,1,1,0
NW4607,1,1,0
NW4608,1,1,0
NW4609,1,1,0
NW461,1,1,1
NW4610,0,1,0
NW4611,1,1,0
NW4612,1,1,0
NW4613,1,1,0
NW4614,1,1,0
NW4615,1,1,0
NW4616,1,1,0
NW4617,1,1,0
NW4618,1,1,0
NW4619,1,1,0
NW462,1,1,0
NW4620,1,1,0
NW4621,1,1,0
NW4622,1,1,0
NW4623,1,1,0
NW4624,1,1,0
NW4625,1,1,0
NW4626,1,1,0
NW4627,1,1,0
NW4628,1,0,0
NW4629,1,1,0
NW463,1,1,0
NW4630,1,1,0
NW4631,1,1,0
NW4632,1,1,0
NW4633,1,1,0
NW4634,1,1,0
NW4635,1,1,0
NW4636,1,1,0
NW4637,1,1,0
NW4638,1,1,0
NW4639,1,1,0
NW464,0,1,0
NW464.,1,0,0
NW4640,1,1,0
NW4641,1,1,0
NW4642,1,1,0
NW4643,1,1,0
NW4644,1,1,0
NW4645,1,1,0
NW4646,1,1,0
NW4647,1,1,0
NW4648,1,1,0
NW4649,1,1,0
NW465,1,1,0
NW4650,1,1,0
NW4651,1,1,0
NW4652,1,1,0
NW4653,1,1,0
NW4654,1,1,0
NW4655,1,1,0
NW4656,1,1,0
NW4657,0,1,0
NW4658,0,1,0
NW4659,1,1,0
NW466,1,1,1
NW4660,1,1,0
NW4661,1,1,0
NW4662,1,1,0
NW4663,1,1,0
NW4664,0,1,0
NW4665,0,1,0
NW4666,1,1,0
NW4667,1,1,0
NW4668,1,1,0
NW4669,1,1,0
NW467,1,1,0
NW4670,1,1,0
NW4671,1,1,0
NW4672,1,1,0
NW4673,1,0,0
NW4674,1,1,0
NW4675,1,1,0
NW4676,1,1,0
NW4677,1,1,0
NW4678,1,1,0
NW4679,1,1,0
NW468,1,1,1
NW4680,1,1,0
NW4681,1,1,0
NW4682,1,1,0
NW4683,1,1,0
NW4684,1,1,0
NW4685,1,1,0
NW4686,1,1,0
NW4687,1,1,0
NW4688,1,1,0
NW4689,1,1,0
NW469,1,1,1
NW4690,1,1,0
NW4691,1,1,0
NW4692,1,1,0
NW4693,1,1,0
NW4694,1,1,0
NW4695,1,0,0
NW4697,1,1,0
NW4698,1,1,0
NW4699,1,1,0
NW47,1,1,1
NW470,1,1,0
NW4700,1,1,0
NW4701,1,1,0
NW4702,1,1,0
NW4703,1,1,0
NW4704,1,1,0
NW4705,1,1,0
NW4706,1,0,0
NW4707,1,1,0
NW4708,1,1,0
NW4709,1,1,0
NW471,1,1,0
NW4710,0,1,0
NW4711,1,1,0
NW4712,1,1,0
NW4713,1,1,0
NW4714,1,1,0
NW4715,1,1,0
NW4716,1,1,0
NW4717,1,1,0
NW4718,1,1,0
NW4719,1,1,0
NW472,1,1,1
NW4720,1,1,0
NW4721,1,1,0
NW4722,1,1,0
NW4723,1,1,0
NW4724,1,1,0
NW4725,1,1,0
NW4726,1,1,0
NW4727,1,1,0
NW4728,1,1,0
NW4729,1,1,0
NW473,1,1,0
NW4730,1,1,0
NW4731,1,1,0
NW4732,1,1,0
NW4733,1,1,0
NW4734,1,1,0
NW4735,1,0,0
NW4736,1,1,0
NW4737,1,1,0
NW4738,1,1,0
NW4739,0,1,0
NW474,1,1,0
NW4740,1,1,0
NW4741,1,1,0
NW4742,1,1,0
NW4743,0,1,0
NW4744,1,1,0
NW4745,1,1,0
NW4746,1,1,0
NW4747,1,1,0
NW4748,1,1,0
NW4749,1,1,0
NW475,1,1,0
NW4750,1,1,0
NW4751,1,1,0
NW4752,1,1,0
NW4753,1,1,0
NW4754,1,0,0
NW4755,1,1,0
NW4756,1,1,0
NW4757,1,1,0
NW4758,1,1,0
NW4759,1,1,0
NW476,1,1,1
NW4760,1,1,0
NW4761,1,1,0
NW4762,1,1,0
NW4763,1,1,0
NW4764,1,1,0
NW4765,1,1,0
NW4766,1,1,0
NW4767,1,1,0
NW4768,1,1,0
NW4769,1,1,0
NW477,1,1,0
NW4770,1,1,0
NW4771,1,1,0
NW4772,1,1,0
NW4773,1,1,0
NW4774,1,1,0
NW4775,1,1,0
NW4776,1,1,0
NW4777,1,1,0
NW4778,1,1,0
NW4779,1,1,0
NW478,1,1,0
NW4780,1,1,0
NW4781,1,1,0
NW4782,1,1,0
NW4783,1,1,0
NW4784,1,1,0
NW4785,1,1,0
NW4786,1,1,0
NW4787,1,1,0
NW4788,1,1,0
NW4789,1,1,0
NW479,0,1,0
NW479.,1,0,0
NW4790,1,1,0
NW4791,1,1,0
NW4792,1,1,0
NW4793,1,1,0
NW4794,1,1,0
NW4795,1,1,0
NW4796,1,1,0
NW4797,1,1,0
NW4798,0,1,0
NW4799,1,1,0
NW48,1,1,0
NW480,1,1,1
NW4800,1,1,0
NW4801,1,1,0
NW4802,1,1,0
NW4803,1,1,0
NW4804,1,1,0
NW4805,1,1,0
NW4806,1,1,0
NW4807,1,1,0
NW4808,1,1,0
NW4809,1,1,0
NW481,1,1,0
NW4810,1,1,0
NW4811,1,1,0
NW4812,1,1,0
NW4813,1,1,0
NW4814,1,1,0
NW4815,1,1,0
NW4816,1,0,0
NW4817,1,1,0
NW4818,1,1,0
NW4819,1,1,0
NW482,1,1,1
NW4820,1,1,0
NW4821,1,1,0
NW4822,1,1,0
NW4823,1,1,0
NW4824,1,1,0
NW4825,1,1,0
NW4826,1,1,0
NW4827,1,1,0
NW4828,1,1,0
NW4829,1,1,0
NW483,1,1,0
NW4830,1,1,0
NW4831,1,1,0
NW4832,1,1,0
NW4833,1,1,0
NW4834,1,1,0
NW4835,1,1,0
NW4836,1,1,0
NW4837,1,1,0
NW4838,1,1,0
NW4839,1,1,0
NW484,1,1,1
NW4840,1,1,0
NW4841,1,1,0
NW4842,1,1,0
NW4843,1,1,0
NW4844,1,1,0
NW4845,1,1,0
NW4846,1,1,0
NW4847,1,1,0
NW4848,1,1,0
NW4849,1,1,0
NW485,1,1,1
NW4850,1,1,0
NW4851,1,1,0
NW4852,0,1,0
NW4853,1,1,0
NW4854,1,1,0
NW4855,1,1,0
NW4856,1,1,0
NW4857,1,1,0
NW4858,1,1,0
NW4859,1,1,0
NW486,1,1,0
NW4860,1,1,0
NW4861,1,1,0
NW4862,1,1,0
NW4863,1,1,0
NW4864,1,1,0
NW4865,1,1,0
NW4866,1,1,0
NW4867,1,1,0
NW4868,1,1,0
NW4869,1,1,0
NW487,1,1,0
NW4870,1,1,0
NW4871,1,1,0
NW4872,1,1,0
NW4873,1,1,0
NW4874,1,1,0
NW4875,1,1,0
NW4876,1,1,0
NW4877,1,1,0
NW4878,1,1,0
NW4879,1,1,0
NW488,1,1,0
NW4880,1,1,0
NW4881,1,0,0
NW4882,1,1,0
NW4883,1,1,0
NW4884,1,1,0
NW4885,1,1,0
NW4886,1,1,0
NW4887,1,1,0
NW4888,1,1,0
NW4889,1,1,0
NW489,1,1,1
NW4890,1,1,0
NW4891,1,1,0
NW4892,1,1,0
NW4893,1,1,0
NW4894,1,1,0
NW4895,1,0,0
NW4896,0,1,0
NW4897,1,1,0
NW4898,1,1,0
NW4899,1,1,0
NW49,1,1,0
NW490,1,1,1
NW4900,1,1,0
NW4901,1,1,0
NW4902,1,1,0
NW4903,0,1,0
NW4904,1,1,0
NW4905,1,1,0
NW4906,1,1,0
NW4907,1,1,0
NW4908,1,1,0
NW4909,1,1,0
NW491,1,1,0
NW4910,1,1,0
NW4911,1,0,0
NW4912,1,1,0
NW4913,1,1,0
NW4914,1,1,0
NW4915,1,1,0
NW4916,1,1,0
NW4917,1,1,0
NW4918,1,1,0
NW4919,1,1,0
NW492,1,1,1
NW4920,1,1,0
NW4921,1,1,0
NW4922,1,1,0
NW4923,1,1,0
NW4924,1,1,0
NW4925,1,1,0
NW4926,1,1,0
NW4927,1,0,0
NW4928,1,1,0
NW4929,1,1,0
NW493,1,1,0
NW4930,1,1,0
NW4931,1,1,0
NW4932,1,1,0
NW4933,1,1,0
NW4934,1,1,0
NW4935,1,1,0
NW4936,1,1,0
NW4937,1,1,0
NW4938,1,1,0
NW4939,1,1,0
NW494,1,1,0
NW4940,1,1,0
NW4941,1,1,0
NW4942,1,1,0
NW4943,1,1,0
NW4944,1,1,0
NW4945,1,1,0
NW4946,1,1,0
NW4947,1,1,0
NW4948,1,1,0
NW4949,1,1,0
NW495,1,1,0
NW4950,1,1,0
NW4951,1,1,0
NW4952,1,1,0
NW4953,1,1,0
NW4954,1,1,0
NW4955,1,1,0
NW4956,1,1,0
NW4957,0,1,0
NW4958,1,1,0
NW4959,1,1,0
NW496,1,1,1
NW4960,1,1,0
NW4961,1,1,0
NW4962,1,1,0
NW4963,1,1,0
NW4964,1,1,0
NW4965,1,1,0
NW4966,1,1,0
NW4967,1,1,0
NW4968,1,1,0
NW4969,1,1,0
NW497,1,1,0
NW4970,1,1,0
NW4971,1,1,0
NW4972,1,1,0
NW4973,1,1,0
NW4974,1,1,0
NW4975,1,1,0
NW4976,1,1,0
NW4977,1,1,0
NW4978,1,1,0
