meeting_id,member_id,attendance,event_date,committee_id,actual_end_time,actual_start_time,scheduled_end_time,scheduled_start_time,party_id,actual_length,scheduled_length
41051,185,P,24-06-2025,28,12:48,09:31,13:00,09:30,1,197,210
41051,583,A,24-06-2025,28,12:48,09:31,13:00,09:30,23,197,210
41051,903,P,24-06-2025,28,12:48,09:31,13:00,09:30,1,197,210
41051,1368,P,24-06-2025,28,12:48,09:31,13:00,09:30,4,197,210
41048,2099,P,24-06-2025,65,13:00,08:00,13:00,08:00,19,300,300
41048,1570,P,24-06-2025,65,13:00,08:00,13:00,08:00,4,300,300
41048,1759,P,24-06-2025,65,13:00,08:00,13:00,08:00,1,300,300
41048,1798,P,24-06-2025,65,13:00,08:00,13:00,08:00,2,300,300
41048,1971,P,24-06-2025,65,13:00,08:00,13:00,08:00,4,300,300
41048,1134,P,24-06-2025,65,13:00,08:00,13:00,08:00,1,300,300
41048,904,P,24-06-2025,65,13:00,08:00,13:00,08:00,1,300,300
41048,2007,L,24-06-2025,65,13:00,08:00,13:00,08:00,1,300,300
41048,770,P,24-06-2025,65,13:00,08:00,13:00,08:00,2,300,300
41048,712,P,24-06-2025,65,13:00,08:00,13:00,08:00,2,300,300
41048,481,P,24-06-2025,65,13:00,08:00,13:00,08:00,11,300,300
41048,1374,L,24-06-2025,65,13:00,08:00,13:00,08:00,1,300,300
41048,2340,P,24-06-2025,65,13:00,08:00,13:00,08:00,20,300,300
41048,2134,L,24-06-2025,65,13:00,08:00,13:00,08:00,19,300,300
41046,861,P,23-06-2025,61,16:16,10:18,16:00,10:00,19,358,360
41046,2341,L,23-06-2025,61,16:16,10:18,16:00,10:00,1,358,360
41046,2332,AP,23-06-2025,61,16:16,10:18,16:00,10:00,19,358,360
41046,2325,P,23-06-2025,61,16:16,10:18,16:00,10:00,1,358,360
41046,454,AP,23-06-2025,61,16:16,10:18,16:00,10:00,6,358,360
41046,583,P,23-06-2025,61,16:16,10:18,16:00,10:00,23,358,360
41046,1144,P,23-06-2025,61,16:16,10:18,16:00,10:00,1,358,360
41046,1718,P,23-06-2025,61,16:16,10:18,16:00,10:00,11,358,360
41046,1807,P,23-06-2025,61,16:16,10:18,16:00,10:00,2,358,360
41046,2038,P,23-06-2025,61,16:16,10:18,16:00,10:00,2,358,360
41046,2060,P,23-06-2025,61,16:16,10:18,16:00,10:00,2,358,360
41046,2063,P,23-06-2025,61,16:16,10:18,16:00,10:00,1,358,360
41046,2135,AP,23-06-2025,61,16:16,10:18,16:00,10:00,19,358,360
41046,2102,P,23-06-2025,61,16:16,10:18,16:00,10:00,19,358,360
41044,1084,AP,20-06-2025,86,11:06,09:03,12:00,09:00,22,123,180
41044,1880,A,20-06-2025,86,11:06,09:03,12:00,09:00,11,123,180
41044,1983,P,20-06-2025,86,11:06,09:03,12:00,09:00,1,123,180
41044,1995,P,20-06-2025,86,11:06,09:03,12:00,09:00,24,123,180
41044,2000,P,20-06-2025,86,11:06,09:03,12:00,09:00,1,123,180
41044,2011,P,20-06-2025,86,11:06,09:03,12:00,09:00,2,123,180
41044,2015,P,20-06-2025,86,11:06,09:03,12:00,09:00,1,123,180
41044,2019,P,20-06-2025,86,11:06,09:03,12:00,09:00,2,123,180
41044,2065,P,20-06-2025,86,11:06,09:03,12:00,09:00,1,123,180
41044,2327,P,20-06-2025,86,11:06,09:03,12:00,09:00,19,123,180
41044,2163,A,20-06-2025,86,11:06,09:03,12:00,09:00,1,123,180
41044,2134,AP,20-06-2025,86,11:06,09:03,12:00,09:00,19,123,180
41044,2123,P,20-06-2025,86,11:06,09:03,12:00,09:00,19,123,180
41044,238,P,20-06-2025,86,11:06,09:03,12:00,09:00,2,123,180
41044,327,AP,20-06-2025,86,11:06,09:03,12:00,09:00,3,123,180
41044,445,P,20-06-2025,86,11:06,09:03,12:00,09:00,1,123,180
41044,492,AP,20-06-2025,86,11:06,09:03,12:00,09:00,1,123,180
41044,711,A,20-06-2025,86,11:06,09:03,12:00,09:00,11,123,180
41044,838,P,20-06-2025,86,11:06,09:03,12:00,09:00,1,123,180
41044,1844,P,20-06-2025,86,11:06,09:03,12:00,09:00,11,123,180
41039,2007,P,19-06-2025,3,20:45,17:00,20:00,17:00,1,225,180
41039,2029,P,19-06-2025,3,20:45,17:00,20:00,17:00,23,225,180
41039,2324,P,19-06-2025,3,20:45,17:00,20:00,17:00,1,225,180
41039,2342,P,19-06-2025,3,20:45,17:00,20:00,17:00,19,225,180
41039,441,P,19-06-2025,3,20:45,17:00,20:00,17:00,2,225,180
41039,444,A,19-06-2025,3,20:45,17:00,20:00,17:00,3,225,180
41039,804,P,19-06-2025,3,20:45,17:00,20:00,17:00,11,225,180
41039,482,P,19-06-2025,3,20:45,17:00,20:00,17:00,19,225,180
41039,454,A,19-06-2025,3,20:45,17:00,20:00,17:00,6,225,180
41039,959,P,19-06-2025,3,20:45,17:00,20:00,17:00,1,225,180
41039,1413,AP,19-06-2025,3,20:45,17:00,20:00,17:00,2,225,180
41039,1623,DE,19-06-2025,3,20:45,17:00,20:00,17:00,1,225,180
41039,1642,P,19-06-2025,3,20:45,17:00,20:00,17:00,1,225,180
41039,1853,P,19-06-2025,3,20:45,17:00,20:00,17:00,2,225,180
41038,621,P,19-06-2025,63,19:52,17:00,20:00,17:00,1,172,180
41038,1077,AP,19-06-2025,63,19:52,17:00,20:00,17:00,2,172,180
41038,1357,P,19-06-2025,63,19:52,17:00,20:00,17:00,15,172,180
41038,1366,P,19-06-2025,63,19:52,17:00,20:00,17:00,8,172,180
41038,1377,P,19-06-2025,63,19:52,17:00,20:00,17:00,1,172,180
41038,1774,P,19-06-2025,63,19:52,17:00,20:00,17:00,11,172,180
41038,1910,AP,19-06-2025,63,19:52,17:00,20:00,17:00,11,172,180
41038,1938,P,19-06-2025,63,19:52,17:00,20:00,17:00,21,172,180
41038,1998,P,19-06-2025,63,19:52,17:00,20:00,17:00,1,172,180
41038,2002,P,19-06-2025,63,19:52,17:00,20:00,17:00,1,172,180
41038,2009,P,19-06-2025,63,19:52,17:00,20:00,17:00,1,172,180
41038,2017,P,19-06-2025,63,19:52,17:00,20:00,17:00,2,172,180
41038,2091,P,19-06-2025,63,19:52,17:00,20:00,17:00,19,172,180
41038,2098,P,19-06-2025,63,19:52,17:00,20:00,17:00,19,172,180
41036,2050,AP,18-06-2025,42,16:28,09:07,14:00,09:00,6,441,300
41036,1990,AP,18-06-2025,42,16:28,09:07,14:00,09:00,1,441,300
41036,1945,P,18-06-2025,42,16:28,09:07,14:00,09:00,1,441,300
41036,1937,P,18-06-2025,42,16:28,09:07,14:00,09:00,21,441,300
41036,879,P,18-06-2025,42,16:28,09:07,14:00,09:00,1,441,300
41036,762,P,18-06-2025,42,16:28,09:07,14:00,09:00,2,441,300
41036,651,P,18-06-2025,42,16:28,09:07,14:00,09:00,2,441,300
41036,559,P,18-06-2025,42,16:28,09:07,14:00,09:00,11,441,300
41036,1999,P,18-06-2025,42,16:28,09:07,14:00,09:00,22,441,300
41036,2021,P,18-06-2025,42,16:28,09:07,14:00,09:00,1,441,300
41036,2345,P,18-06-2025,42,16:28,09:07,14:00,09:00,11,441,300
41036,2081,AP,18-06-2025,42,16:28,09:07,14:00,09:00,19,441,300
41036,2123,AP,18-06-2025,42,16:28,09:07,14:00,09:00,19,441,300
41036,2131,P,18-06-2025,42,16:28,09:07,14:00,09:00,19,441,300
41036,2178,P,18-06-2025,42,16:28,09:07,14:00,09:00,21,441,300
41032,1983,P,18-06-2025,49,12:42,09:00,,09:00,1,222,222
41032,1842,P,18-06-2025,49,12:42,09:00,,09:00,11,222,222
41032,1396,A,18-06-2025,49,12:42,09:00,,09:00,1,222,222
41032,1363,P,18-06-2025,49,12:42,09:00,,09:00,2,222,222
41032,1326,P,18-06-2025,49,12:42,09:00,,09:00,1,222,222
41032,880,A,18-06-2025,49,12:42,09:00,,09:00,11,222,222
41032,1288,AP,18-06-2025,49,12:42,09:00,,09:00,1,222,222
41032,583,A,18-06-2025,49,12:42,09:00,,09:00,23,222,222
41032,1143,P,18-06-2025,49,12:42,09:00,,09:00,1,222,222
41032,2031,P,18-06-2025,49,12:42,09:00,,09:00,1,222,222
41032,906,AP,18-06-2025,49,12:42,09:00,,09:00,1,222,222
41032,2135,P,18-06-2025,49,12:42,09:00,,09:00,19,222,222
41032,2128,P,18-06-2025,49,12:42,09:00,,09:00,19,222,222
41032,2032,P,18-06-2025,49,12:42,09:00,,09:00,2,222,222
41031,278,P,18-06-2025,116,15:14,09:35,,09:30,1,339,339
41031,1775,P,18-06-2025,116,15:14,09:35,,09:30,1,339,339
41031,362,AP,18-06-2025,116,15:14,09:35,,09:30,1,339,339
41031,475,P,18-06-2025,116,15:14,09:35,,09:30,1,339,339
41031,536,P,18-06-2025,116,15:14,09:35,,09:30,2,339,339
41031,1248,P,18-06-2025,116,15:14,09:35,,09:30,2,339,339
41031,1300,P,18-06-2025,116,15:14,09:35,,09:30,4,339,339
41031,1719,P,18-06-2025,116,15:14,09:35,,09:30,11,339,339
41031,2036,P,18-06-2025,116,15:14,09:35,,09:30,2,339,339
41031,2029,P,18-06-2025,116,15:14,09:35,,09:30,23,339,339
41031,2110,P,18-06-2025,116,15:14,09:35,,09:30,19,339,339
41031,2082,P,18-06-2025,116,15:14,09:35,,09:30,19,339,339
41031,2059,P,18-06-2025,116,15:14,09:35,,09:30,21,339,339
41031,2046,P,18-06-2025,116,15:14,09:35,,09:30,1,339,339
41031,2014,P,18-06-2025,116,15:14,09:35,,09:30,1,339,339
41029,1714,P,18-06-2025,19,16:22,09:30,16:00,09:30,11,412,390
41029,1774,P,18-06-2025,19,16:22,09:30,16:00,09:30,11,412,390
41029,1985,P,18-06-2025,19,16:22,09:30,16:00,09:30,1,412,390
41029,1991,P,18-06-2025,19,16:22,09:30,16:00,09:30,1,412,390
41029,2006,AP,18-06-2025,19,16:22,09:30,16:00,09:30,1,412,390
41029,2050,P,18-06-2025,19,16:22,09:30,16:00,09:30,6,412,390
41029,2078,AP,18-06-2025,19,16:22,09:30,16:00,09:30,19,412,390
41029,2100,P,18-06-2025,19,16:22,09:30,16:00,09:30,19,412,390
41029,1423,AP,18-06-2025,19,16:22,09:30,16:00,09:30,17,412,390
41029,1275,P,18-06-2025,19,16:22,09:30,16:00,09:30,2,412,390
41029,712,P,18-06-2025,19,16:22,09:30,16:00,09:30,2,412,390
41029,843,P,18-06-2025,19,16:22,09:30,16:00,09:30,1,412,390
41029,1424,P,18-06-2025,19,16:22,09:30,16:00,09:30,1,412,390
41026,861,P,18-06-2025,24,16:40,09:01,15:00,09:00,19,459,360
41026,163,P,18-06-2025,24,16:40,09:01,15:00,09:00,19,459,360
41026,810,P,18-06-2025,24,16:40,09:01,15:00,09:00,1,459,360
41026,1144,P,18-06-2025,24,16:40,09:01,15:00,09:00,1,459,360
41026,1160,P,18-06-2025,24,16:40,09:01,15:00,09:00,1,459,360
41026,1376,P,18-06-2025,24,16:40,09:01,15:00,09:00,2,459,360
41026,1715,AP,18-06-2025,24,16:40,09:01,15:00,09:00,11,459,360
41026,1759,AP,18-06-2025,24,16:40,09:01,15:00,09:00,1,459,360
41026,1777,A,18-06-2025,24,16:40,09:01,15:00,09:00,4,459,360
41026,1807,P,18-06-2025,24,16:40,09:01,15:00,09:00,2,459,360
41026,1937,AP,18-06-2025,24,16:40,09:01,15:00,09:00,21,459,360
41026,2063,L,18-06-2025,24,16:40,09:01,15:00,09:00,1,459,360
41026,2020,P,18-06-2025,24,16:40,09:01,15:00,09:00,2,459,360
41025,1718,P,18-06-2025,61,12:15,09:04,12:00,09:00,11,191,180
41025,2038,P,18-06-2025,61,12:15,09:04,12:00,09:00,2,191,180
41025,2060,P,18-06-2025,61,12:15,09:04,12:00,09:00,2,191,180
41025,2063,P,18-06-2025,61,12:15,09:04,12:00,09:00,1,191,180
41025,2102,P,18-06-2025,61,12:15,09:04,12:00,09:00,19,191,180
41025,2325,L,18-06-2025,61,12:15,09:04,12:00,09:00,1,191,180
41025,2341,P,18-06-2025,61,12:15,09:04,12:00,09:00,1,191,180
41025,454,A,18-06-2025,61,12:15,09:04,12:00,09:00,6,191,180
41025,583,P,18-06-2025,61,12:15,09:04,12:00,09:00,23,191,180
41025,1144,P,18-06-2025,61,12:15,09:04,12:00,09:00,1,191,180
41025,1570,L,18-06-2025,61,12:15,09:04,12:00,09:00,4,191,180
41022,134,P,18-06-2025,62,14:20,09:30,17:00,09:30,1,290,450
41022,2122,P,18-06-2025,62,14:20,09:30,17:00,09:30,19,290,450
41022,2086,P,18-06-2025,62,14:20,09:30,17:00,09:30,19,290,450
41022,2058,P,18-06-2025,62,14:20,09:30,17:00,09:30,1,290,450
41022,1494,P,18-06-2025,62,14:20,09:30,17:00,09:30,1,290,450
41022,1400,P,18-06-2025,62,14:20,09:30,17:00,09:30,1,290,450
41022,1357,P,18-06-2025,62,14:20,09:30,17:00,09:30,15,290,450
41022,1316,P,18-06-2025,62,14:20,09:30,17:00,09:30,1,290,450
41022,966,P,18-06-2025,62,14:20,09:30,17:00,09:30,1,290,450
41022,769,P,18-06-2025,62,14:20,09:30,17:00,09:30,11,290,450
41022,638,A,18-06-2025,62,14:20,09:30,17:00,09:30,2,290,450
41022,465,P,18-06-2025,62,14:20,09:30,17:00,09:30,2,290,450
41023,1413,DE,18-06-2025,3,16:12,09:31,18:00,09:30,2,401,510
41023,804,P,18-06-2025,3,16:12,09:31,18:00,09:30,11,401,510
41023,482,P,18-06-2025,3,16:12,09:31,18:00,09:30,19,401,510
41023,454,A,18-06-2025,3,16:12,09:31,18:00,09:30,6,401,510
41023,444,A,18-06-2025,3,16:12,09:31,18:00,09:30,3,401,510
41023,441,P,18-06-2025,3,16:12,09:31,18:00,09:30,2,401,510
41023,2324,P,18-06-2025,3,16:12,09:31,18:00,09:30,1,401,510
41023,2342,P,18-06-2025,3,16:12,09:31,18:00,09:30,19,401,510
41023,2007,P,18-06-2025,3,16:12,09:31,18:00,09:30,1,401,510
41023,1853,P,18-06-2025,3,16:12,09:31,18:00,09:30,2,401,510
41023,1642,P,18-06-2025,3,16:12,09:31,18:00,09:30,1,401,510
41023,1623,AP,18-06-2025,3,16:12,09:31,18:00,09:30,1,401,510
41023,959,P,18-06-2025,3,16:12,09:31,18:00,09:30,1,401,510
41024,1938,AP,18-06-2025,71,13:00,10:00,13:00,10:00,21,180,180
41024,1909,P,18-06-2025,71,13:00,10:00,13:00,10:00,11,180,180
41024,1718,AP,18-06-2025,71,13:00,10:00,13:00,10:00,11,180,180
41024,1371,P,18-06-2025,71,13:00,10:00,13:00,10:00,2,180,180
41024,1290,P,18-06-2025,71,13:00,10:00,13:00,10:00,4,180,180
41024,982,P,18-06-2025,71,13:00,10:00,13:00,10:00,1,180,180
41024,961,AP,18-06-2025,71,13:00,10:00,13:00,10:00,1,180,180
41024,878,P,18-06-2025,71,13:00,10:00,13:00,10:00,4,180,180
41024,185,P,18-06-2025,71,13:00,10:00,13:00,10:00,1,180,180
41024,444,AP,18-06-2025,71,13:00,10:00,13:00,10:00,3,180,180
41024,527,AP,18-06-2025,71,13:00,10:00,13:00,10:00,1,180,180
41024,1982,AP,18-06-2025,71,13:00,10:00,13:00,10:00,1,180,180
41024,2061,P,18-06-2025,71,13:00,10:00,13:00,10:00,2,180,180
41024,2083,P,18-06-2025,71,13:00,10:00,13:00,10:00,19,180,180
41024,2085,AP,18-06-2025,71,13:00,10:00,13:00,10:00,19,180,180
41017,2017,P,18-06-2025,63,10:56,09:45,13:00,10:00,2,71,180
41017,2091,P,18-06-2025,63,10:56,09:45,13:00,10:00,19,71,180
41017,2098,P,18-06-2025,63,10:56,09:45,13:00,10:00,19,71,180
41017,1377,P,18-06-2025,63,10:56,09:45,13:00,10:00,1,71,180
41017,1910,A,18-06-2025,63,10:56,09:45,13:00,10:00,11,71,180
41017,1938,P,18-06-2025,63,10:56,09:45,13:00,10:00,21,71,180
41017,1972,P,18-06-2025,63,10:56,09:45,13:00,10:00,4,71,180
41017,1998,P,18-06-2025,63,10:56,09:45,13:00,10:00,1,71,180
41017,2002,P,18-06-2025,63,10:56,09:45,13:00,10:00,1,71,180
41017,1366,P,18-06-2025,63,10:56,09:45,13:00,10:00,8,71,180
41017,1077,P,18-06-2025,63,10:56,09:45,13:00,10:00,2,71,180
41017,621,P,18-06-2025,63,10:56,09:45,13:00,10:00,1,71,180
41017,2009,P,18-06-2025,63,10:56,09:45,13:00,10:00,1,71,180
41016,1412,P,18-06-2025,95,11:30,09:46,17:00,09:30,10,104,450
41016,1328,P,18-06-2025,95,11:30,09:46,17:00,09:30,8,104,450
41016,1132,AP,18-06-2025,95,11:30,09:46,17:00,09:30,1,104,450
41016,1126,AP,18-06-2025,95,11:30,09:46,17:00,09:30,1,104,450
41016,957,P,18-06-2025,95,11:30,09:46,17:00,09:30,1,104,450
41016,868,P,18-06-2025,95,11:30,09:46,17:00,09:30,1,104,450
41016,818,A,18-06-2025,95,11:30,09:46,17:00,09:30,19,104,450
41016,462,AP,18-06-2025,95,11:30,09:46,17:00,09:30,11,104,450
41016,336,P,18-06-2025,95,11:30,09:46,17:00,09:30,4,104,450
41016,2340,P,18-06-2025,95,11:30,09:46,17:00,09:30,20,104,450
41016,2132,P,18-06-2025,95,11:30,09:46,17:00,09:30,19,104,450
41016,2099,P,18-06-2025,95,11:30,09:46,17:00,09:30,19,104,450
41016,2001,P,18-06-2025,95,11:30,09:46,17:00,09:30,25,104,450
41016,1464,P,18-06-2025,95,11:30,09:46,17:00,09:30,2,104,450
41016,1441,A,18-06-2025,95,11:30,09:46,17:00,09:30,1,104,450
41016,1429,L,18-06-2025,95,11:30,09:46,17:00,09:30,2,104,450
41016,1421,P,18-06-2025,95,11:30,09:46,17:00,09:30,11,104,450
41011,2343,A,18-06-2025,103,11:47,09:00,13:00,09:00,19,167,240
41011,1989,AP,18-06-2025,103,11:47,09:00,13:00,09:00,20,167,240
41011,1935,P,18-06-2025,103,11:47,09:00,13:00,09:00,1,167,240
41011,1930,P,18-06-2025,103,11:47,09:00,13:00,09:00,1,167,240
41011,1909,AP,18-06-2025,103,11:47,09:00,13:00,09:00,11,167,240
41011,1900,P,18-06-2025,103,11:47,09:00,13:00,09:00,2,167,240
41011,1729,A,18-06-2025,103,11:47,09:00,13:00,09:00,11,167,240
41011,1344,P,18-06-2025,103,11:47,09:00,13:00,09:00,1,167,240
41011,1064,P,18-06-2025,103,11:47,09:00,13:00,09:00,2,167,240
41011,957,P,18-06-2025,103,11:47,09:00,13:00,09:00,1,167,240
41011,841,P,18-06-2025,103,11:47,09:00,13:00,09:00,1,167,240
41011,594,AP,18-06-2025,103,11:47,09:00,13:00,09:00,2,167,240
41011,2327,P,18-06-2025,103,11:47,09:00,13:00,09:00,19,167,240
41011,2022,A,18-06-2025,103,11:47,09:00,13:00,09:00,1,167,240
41012,2320,P,18-06-2025,87,12:30,10:00,13:00,10:00,1,150,180
41012,368,AP,18-06-2025,87,12:30,10:00,13:00,10:00,1,150,180
41012,596,P,18-06-2025,87,12:30,10:00,13:00,10:00,2,150,180
41012,725,P,18-06-2025,87,12:30,10:00,13:00,10:00,6,150,180
41012,390,P,18-06-2025,87,12:30,10:00,13:00,10:00,1,150,180
41012,813,P,18-06-2025,87,12:30,10:00,13:00,10:00,4,150,180
41012,829,P,18-06-2025,87,12:30,10:00,13:00,10:00,2,150,180
41012,1177,P,18-06-2025,87,12:30,10:00,13:00,10:00,11,150,180
41012,1908,P,18-06-2025,87,12:30,10:00,13:00,10:00,11,150,180
41012,2005,P,18-06-2025,87,12:30,10:00,13:00,10:00,1,150,180
41012,2013,P,18-06-2025,87,12:30,10:00,13:00,10:00,1,150,180
41012,2026,P,18-06-2025,87,12:30,10:00,13:00,10:00,1,150,180
41012,2028,P,18-06-2025,87,12:30,10:00,13:00,10:00,1,150,180
41012,2121,P,18-06-2025,87,12:30,10:00,13:00,10:00,19,150,180
41012,2109,A,18-06-2025,87,12:30,10:00,13:00,10:00,19,150,180
41012,2050,AP,18-06-2025,87,12:30,10:00,13:00,10:00,6,150,180
41009,1995,P,18-06-2025,86,12:50,08:00,12:00,09:00,24,290,180
41009,2011,P,18-06-2025,86,12:50,08:00,12:00,09:00,2,290,180
41009,2015,L,18-06-2025,86,12:50,08:00,12:00,09:00,1,290,180
41009,2327,L,18-06-2025,86,12:50,08:00,12:00,09:00,19,290,180
41009,2163,P,18-06-2025,86,12:50,08:00,12:00,09:00,1,290,180
41009,2134,P,18-06-2025,86,12:50,08:00,12:00,09:00,19,290,180
41009,2123,P,18-06-2025,86,12:50,08:00,12:00,09:00,19,290,180
41009,2000,AP,18-06-2025,86,12:50,08:00,12:00,09:00,1,290,180
41009,1983,P,18-06-2025,86,12:50,08:00,12:00,09:00,1,290,180
41009,1880,A,18-06-2025,86,12:50,08:00,12:00,09:00,11,290,180
41009,1844,P,18-06-2025,86,12:50,08:00,12:00,09:00,11,290,180
41009,1084,P,18-06-2025,86,12:50,08:00,12:00,09:00,22,290,180
41009,838,DE,18-06-2025,86,12:50,08:00,12:00,09:00,1,290,180
41009,711,L,18-06-2025,86,12:50,08:00,12:00,09:00,11,290,180
41009,492,P,18-06-2025,86,12:50,08:00,12:00,09:00,1,290,180
41009,445,P,18-06-2025,86,12:50,08:00,12:00,09:00,1,290,180
41009,327,P,18-06-2025,86,12:50,08:00,12:00,09:00,3,290,180
41009,238,P,18-06-2025,86,12:50,08:00,12:00,09:00,2,290,180
41009,2065,P,18-06-2025,86,12:50,08:00,12:00,09:00,1,290,180
41009,2043,P,18-06-2025,86,12:50,08:00,12:00,09:00,21,290,180
41009,2019,P,18-06-2025,86,12:50,08:00,12:00,09:00,2,290,180
41010,918,P,18-06-2025,64,18:30,09:10,16:00,09:00,2,560,420
41010,274,AP,18-06-2025,64,18:30,09:10,16:00,09:00,1,560,420
41010,1296,P,18-06-2025,64,18:30,09:10,16:00,09:00,1,560,420
41010,1387,AP,18-06-2025,64,18:30,09:10,16:00,09:00,1,560,420
41010,1411,AP,18-06-2025,64,18:30,09:10,16:00,09:00,2,560,420
41010,1515,P,18-06-2025,64,18:30,09:10,16:00,09:00,2,560,420
41010,1776,AP,18-06-2025,64,18:30,09:10,16:00,09:00,4,560,420
41010,1946,AP,18-06-2025,64,18:30,09:10,16:00,09:00,1,560,420
41010,1989,P,18-06-2025,64,18:30,09:10,16:00,09:00,20,560,420
41010,2008,P,18-06-2025,64,18:30,09:10,16:00,09:00,1,560,420
41010,2024,P,18-06-2025,64,18:30,09:10,16:00,09:00,1,560,420
41010,2105,AP,18-06-2025,64,18:30,09:10,16:00,09:00,19,560,420
41010,2133,P,18-06-2025,64,18:30,09:10,16:00,09:00,19,560,420
41010,2336,L,18-06-2025,64,18:30,09:10,16:00,09:00,11,560,420
41010,638,P,18-06-2025,64,18:30,09:10,16:00,09:00,2,560,420
41008,658,P,18-06-2025,291,17:29,09:01,14:00,09:00,1,508,300
41008,1100,P,18-06-2025,291,17:29,09:01,14:00,09:00,1,508,300
41008,1304,L,18-06-2025,291,17:29,09:01,14:00,09:00,2,508,300
41008,1758,AP,18-06-2025,291,17:29,09:01,14:00,09:00,1,508,300
41008,1803,P,18-06-2025,291,17:29,09:01,14:00,09:00,11,508,300
41008,1897,U,18-06-2025,291,17:29,09:01,14:00,09:00,2,508,300
41008,2030,P,18-06-2025,291,17:29,09:01,14:00,09:00,1,508,300
41008,2039,P,18-06-2025,291,17:29,09:01,14:00,09:00,24,508,300
41008,2077,P,18-06-2025,291,17:29,09:01,14:00,09:00,19,508,300
41008,2332,P,18-06-2025,291,17:29,09:01,14:00,09:00,19,508,300
41008,926,P,18-06-2025,291,17:29,09:01,14:00,09:00,1,508,300
41007,2047,P,18-06-2025,32,13:35,09:03,12:00,09:00,2,272,180
41007,2331,L,18-06-2025,32,13:35,09:03,12:00,09:00,19,272,180
41007,2120,P,18-06-2025,32,13:35,09:03,12:00,09:00,19,272,180
41007,2111,AP,18-06-2025,32,13:35,09:03,12:00,09:00,19,272,180
41007,2012,P,18-06-2025,32,13:35,09:03,12:00,09:00,1,272,180
41007,1994,P,18-06-2025,32,13:35,09:03,12:00,09:00,1,272,180
41007,1936,P,18-06-2025,32,13:35,09:03,12:00,09:00,21,272,180
41007,1880,P,18-06-2025,32,13:35,09:03,12:00,09:00,11,272,180
41007,1726,P,18-06-2025,32,13:35,09:03,12:00,09:00,1,272,180
41007,1616,AP,18-06-2025,32,13:35,09:03,12:00,09:00,1,272,180
41007,1480,P,18-06-2025,32,13:35,09:03,12:00,09:00,1,272,180
41007,1368,P,18-06-2025,32,13:35,09:03,12:00,09:00,4,272,180
41007,1361,P,18-06-2025,32,13:35,09:03,12:00,09:00,1,272,180
41007,683,DE,18-06-2025,32,13:35,09:03,12:00,09:00,2,272,180
41007,291,P,18-06-2025,32,13:35,09:03,12:00,09:00,2,272,180
41005,1344,P,18-06-2025,38,14:43,09:30,,09:30,1,313,313
41005,2082,A,18-06-2025,38,14:43,09:30,,09:30,19,313,313
41005,2044,P,18-06-2025,38,14:43,09:30,,09:30,1,313,313
41005,2003,P,18-06-2025,38,14:43,09:30,,09:30,2,313,313
41005,2107,P,18-06-2025,38,14:43,09:30,,09:30,19,313,313
41005,108,P,18-06-2025,38,14:43,09:30,,09:30,3,313,313
41005,249,P,18-06-2025,38,14:43,09:30,,09:30,1,313,313
41005,374,P,18-06-2025,38,14:43,09:30,,09:30,1,313,313
41005,494,A,18-06-2025,38,14:43,09:30,,09:30,2,313,313
41005,1404,P,18-06-2025,38,14:43,09:30,,09:30,11,313,313
41005,1272,A,18-06-2025,38,14:43,09:30,,09:30,8,313,313
41005,1276,P,18-06-2025,38,14:43,09:30,,09:30,1,313,313
41005,1402,P,18-06-2025,38,14:43,09:30,,09:30,1,313,313
41003,580,P,17-06-2025,111,18:20,15:00,17:00,15:00,1,200,120
41003,471,P,17-06-2025,111,18:20,15:00,17:00,15:00,2,200,120
41003,2334,P,17-06-2025,111,18:20,15:00,17:00,15:00,2,200,120
41003,2120,P,17-06-2025,111,18:20,15:00,17:00,15:00,19,200,120
41003,2030,P,17-06-2025,111,18:20,15:00,17:00,15:00,1,200,120
41003,2004,P,17-06-2025,111,18:20,15:00,17:00,15:00,1,200,120
41003,1994,P,17-06-2025,111,18:20,15:00,17:00,15:00,1,200,120
41003,1985,P,17-06-2025,111,18:20,15:00,17:00,15:00,1,200,120
41003,1936,P,17-06-2025,111,18:20,15:00,17:00,15:00,21,200,120
41003,1839,P,17-06-2025,111,18:20,15:00,17:00,15:00,2,200,120
41003,1480,P,17-06-2025,111,18:20,15:00,17:00,15:00,1,200,120
41003,529,P,17-06-2025,111,18:20,15:00,17:00,15:00,11,200,120
41003,1380,P,17-06-2025,111,18:20,15:00,17:00,15:00,2,200,120
41003,949,AP,17-06-2025,111,18:20,15:00,17:00,15:00,1,200,120
41002,1380,AP,17-06-2025,111,14:00,09:00,13:00,09:00,2,300,240
41002,2334,P,17-06-2025,111,14:00,09:00,13:00,09:00,2,300,240
41002,2120,P,17-06-2025,111,14:00,09:00,13:00,09:00,19,300,240
41002,2030,P,17-06-2025,111,14:00,09:00,13:00,09:00,1,300,240
41002,2004,P,17-06-2025,111,14:00,09:00,13:00,09:00,1,300,240
41002,1994,P,17-06-2025,111,14:00,09:00,13:00,09:00,1,300,240
41002,1985,P,17-06-2025,111,14:00,09:00,13:00,09:00,1,300,240
41002,1839,P,17-06-2025,111,14:00,09:00,13:00,09:00,2,300,240
41002,949,AP,17-06-2025,111,14:00,09:00,13:00,09:00,1,300,240
41002,580,P,17-06-2025,111,14:00,09:00,13:00,09:00,1,300,240
41002,529,P,17-06-2025,111,14:00,09:00,13:00,09:00,11,300,240
